7.033,normal_study,0.23697,0.28408,0.26053
7.070,normal_study,0.23336,0.27866,0.25601
7.105,normal_study,0.23856,0.28587,0.26222
7.140,normal_study,0.22911,0.27369,0.25140
7.175,normal_study,0.23197,0.28591,0.25894
7.210,normal_study,0.23500,0.28007,0.25754
7.244,normal_study,0.23208,0.27533,0.25371
7.281,normal_study,0.23407,0.27763,0.25585
7.316,normal_study,0.23397,0.26707,0.25052
7.352,normal_study,0.23331,0.26101,0.24716
7.387,normal_study,0.23997,0.27993,0.25995
7.422,normal_study,0.23614,0.27394,0.25504
7.457,normal_study,0.24419,0.27775,0.26097
7.493,normal_study,0.23872,0.27294,0.25583
7.528,normal_study,0.23103,0.27776,0.25440
7.563,normal_study,0.22539,0.27332,0.24935
7.599,normal_study,0.22488,0.28386,0.25437
7.634,normal_study,0.23350,0.26710,0.25030
7.669,normal_study,0.22957,0.26045,0.24501
7.705,normal_study,0.22631,0.25417,0.24024
7.740,normal_study,0.22162,0.25226,0.23694
7.775,normal_study,0.22029,0.25347,0.23688
7.810,normal_study,0.22199,0.26020,0.24109
7.846,normal_study,0.21710,0.25178,0.23444
7.881,normal_study,0.21219,0.25244,0.23232
7.916,normal_study,0.20453,0.25727,0.23090
7.953,normal_study,0.19716,0.25292,0.22504
7.987,normal_study,0.20187,0.25428,0.22808
8.023,normal_study,0.20958,0.25200,0.23079
8.058,normal_study,0.20713,0.25854,0.23284
8.093,normal_study,0.20860,0.25739,0.23300
8.129,normal_study,0.19936,0.25816,0.22876
8.164,normal_study,0.21050,0.26118,0.23584
8.199,normal_study,0.20956,0.27532,0.24244
8.235,normal_study,0.20369,0.26487,0.23428
8.271,normal_study,0.20853,0.26976,0.23914
8.306,normal_study,0.21466,0.27692,0.24579
8.341,normal_study,0.21982,0.27099,0.24541
8.376,normal_study,0.21650,0.26619,0.24134
8.411,normal_study,0.21393,0.26440,0.23917
8.447,normal_study,0.21408,0.26991,0.24200
8.483,normal_study,0.20972,0.27111,0.24042
8.519,normal_study,0.21279,0.27456,0.24368
8.554,normal_study,0.20700,0.27425,0.24062
8.589,normal_study,0.20722,0.26253,0.23488
8.625,normal_study,0.20893,0.26774,0.23833
8.659,normal_study,0.21402,0.27744,0.24573
8.695,normal_study,0.20753,0.27285,0.24019
8.730,normal_study,0.19014,0.23800,0.21407
8.765,normal_study,0.20247,0.23697,0.21972
8.800,normal_study,0.20734,0.24240,0.22487
8.837,normal_study,0.20363,0.24329,0.22346
8.871,normal_study,0.21064,0.24554,0.22809
8.907,normal_study,0.20612,0.24238,0.22425
8.941,normal_study,0.20703,0.24271,0.22487
8.977,normal_study,0.20759,0.25046,0.22903
9.012,normal_study,0.20900,0.25143,0.23021
9.062,normal_study,0.20738,0.25066,0.22902
9.097,normal_study,0.21029,0.24778,0.22904
9.154,normal_study,0.21266,0.24259,0.22762
9.189,normal_study,0.22500,0.24855,0.23677
9.224,normal_study,0.23144,0.25670,0.24407
9.260,normal_study,0.25216,0.27415,0.26315
9.295,normal_study,0.24625,0.26958,0.25791
9.330,normal_study,0.24768,0.26558,0.25663
9.366,normal_study,0.24004,0.27003,0.25503
9.401,normal_study,0.23922,0.27150,0.25536
9.438,normal_study,0.24585,0.27631,0.26108
9.472,normal_study,0.23818,0.28712,0.26265
9.508,normal_study,0.24129,0.28297,0.26213
9.542,normal_study,0.23909,0.29091,0.26500
9.578,normal_study,0.23858,0.29322,0.26590
9.614,normal_study,0.24213,0.29118,0.26666
9.650,normal_study,0.24343,0.28940,0.26641
9.684,normal_study,0.25276,0.28909,0.27093
9.721,normal_study,0.24801,0.29388,0.27095
9.755,normal_study,0.24981,0.29211,0.27096
9.791,normal_study,0.25543,0.30330,0.27936
9.826,normal_study,0.25584,0.29463,0.27524
9.860,normal_study,0.24689,0.29161,0.26925
9.896,normal_study,0.25349,0.29640,0.27494
9.931,normal_study,0.25691,0.30023,0.27857
9.967,normal_study,0.25520,0.29841,0.27680
10.003,normal_study,0.26118,0.29362,0.27740
10.037,normal_study,0.24647,0.29008,0.26828
10.074,normal_study,0.24610,0.26994,0.25802
10.108,normal_study,0.25009,0.27144,0.26077
10.142,normal_study,0.24915,0.27444,0.26179
10.179,normal_study,0.23803,0.27375,0.25589
10.214,normal_study,0.23671,0.27091,0.25381
10.250,normal_study,0.24971,0.27309,0.26140
10.285,normal_study,0.24805,0.27979,0.26392
10.321,normal_study,0.24967,0.28495,0.26731
10.356,normal_study,0.24691,0.28733,0.26712
10.392,normal_study,0.25426,0.28384,0.26905
10.426,normal_study,0.24102,0.27438,0.25770
10.462,normal_study,0.11466,0.14887,0.13176
10.497,normal_study,0.01570,0.06751,0.04161
10.532,normal_study,0.01372,0.06998,0.04185
10.568,normal_study,0.04159,0.15057,0.09608
10.603,normal_study,0.13891,0.22116,0.18004
10.639,normal_study,0.19638,0.24398,0.22018
10.675,normal_study,0.21974,0.27489,0.24731
10.709,normal_study,0.22919,0.28442,0.25681
10.744,normal_study,0.23383,0.28325,0.25854
10.780,normal_study,0.22813,0.27835,0.25324
10.814,normal_study,0.23249,0.27983,0.25616
10.850,normal_study,0.24158,0.27989,0.26073
10.886,normal_study,0.24153,0.29162,0.26657
10.922,normal_study,0.24206,0.29192,0.26699
10.959,normal_study,0.24266,0.29992,0.27129
10.992,normal_study,0.24229,0.29525,0.26877
11.027,normal_study,0.23383,0.29435,0.26409
11.063,normal_study,0.24533,0.28340,0.26437
11.097,normal_study,0.24786,0.29397,0.27092
11.134,normal_study,0.24943,0.30389,0.27666
11.169,normal_study,0.24079,0.29716,0.26898
11.205,normal_study,0.24710,0.30074,0.27392
11.240,normal_study,0.25210,0.29846,0.27528
11.274,normal_study,0.24271,0.29783,0.27027
11.309,normal_study,0.24230,0.29669,0.26949
11.345,normal_study,0.23822,0.29184,0.26503
11.381,normal_study,0.23850,0.29510,0.26680
11.415,normal_study,0.24680,0.29952,0.27316
11.452,normal_study,0.24683,0.29767,0.27225
11.487,normal_study,0.24989,0.30294,0.27641
11.522,normal_study,0.24812,0.29785,0.27299
11.559,normal_study,0.24715,0.29828,0.27272
11.593,normal_study,0.24904,0.29872,0.27388
11.629,normal_study,0.24431,0.30016,0.27224
11.663,normal_study,0.24478,0.29970,0.27224
11.699,normal_study,0.24609,0.28892,0.26750
11.734,normal_study,0.25098,0.29057,0.27077
11.770,normal_study,0.24605,0.29356,0.26980
11.804,normal_study,0.24853,0.29305,0.27079
11.840,normal_study,0.24132,0.29434,0.26783
11.875,normal_study,0.24811,0.29259,0.27035
11.911,normal_study,0.24947,0.28765,0.26856
11.947,normal_study,0.25024,0.29352,0.27188
11.981,normal_study,0.24609,0.29581,0.27095
12.017,normal_study,0.24446,0.29545,0.26996
12.052,normal_study,0.24485,0.29518,0.27002
12.088,normal_study,0.24765,0.29436,0.27100
12.123,normal_study,0.24301,0.29465,0.26883
12.159,normal_study,0.24537,0.29021,0.26779
12.194,normal_study,0.24176,0.29316,0.26746
12.229,normal_study,0.24194,0.29926,0.27060
12.264,normal_study,0.24058,0.29851,0.26955
12.300,normal_study,0.24467,0.29462,0.26964
12.335,normal_study,0.24176,0.29518,0.26847
12.370,normal_study,0.24647,0.29563,0.27105
12.406,normal_study,0.24160,0.29355,0.26758
12.441,normal_study,0.24819,0.28932,0.26875
12.477,normal_study,0.24713,0.29217,0.26965
12.512,normal_study,0.24293,0.28871,0.26582
12.548,normal_study,0.24529,0.28997,0.26763
12.583,normal_study,0.24293,0.29084,0.26688
12.617,normal_study,0.25046,0.29118,0.27082
12.654,normal_study,0.25113,0.28807,0.26960
12.689,normal_study,0.24952,0.29054,0.27003
12.723,normal_study,0.24981,0.28842,0.26912
12.760,normal_study,0.24999,0.29480,0.27239
12.795,normal_study,0.25323,0.28584,0.26953
12.831,normal_study,0.25190,0.29227,0.27209
12.866,normal_study,0.25348,0.29227,0.27288
12.901,normal_study,0.25441,0.29044,0.27242
12.937,normal_study,0.25517,0.29176,0.27347
12.973,normal_study,0.25178,0.29010,0.27094
13.008,normal_study,0.25337,0.29087,0.27212
13.043,normal_study,0.24060,0.28262,0.26161
13.077,normal_study,0.24796,0.28416,0.26606
13.113,normal_study,0.24812,0.28682,0.26747
13.148,normal_study,0.24906,0.28879,0.26893
13.183,normal_study,0.25271,0.28503,0.26887
13.218,normal_study,0.25623,0.28410,0.27016
13.254,normal_study,0.25172,0.28042,0.26607
13.290,normal_study,0.24909,0.28077,0.26493
13.325,normal_study,0.24145,0.27189,0.25667
13.361,normal_study,0.24367,0.27514,0.25941
13.395,normal_study,0.24869,0.26595,0.25732
